rest_name,ratings,location,num_reviews,city,cuisine_type
Thai Town Cuisine - Zhongli Sogo Store,4.2,Zhongli District,181,Kaohsiung,thai
YI HUI XUAN,3.7,Zhongli District,7,Kaohsiung,chinese
Gloria Outlets,4,NA,10,Kaohsiung,asian
Gloria Outlets,4,NA,10,Kaohsiung,taiwanese
Yamaokuya Yakiniku - Nankan Branch,4.5,Luzhu District,6,Kaohsiung,japanese
Yamaokuya Yakiniku - Nankan Branch,4.5,Luzhu District,6,Kaohsiung,barbecue
Usual Place Hakka Cuisine,4.1,Daxi District,33,Kaohsiung,asian
Usual Place Hakka Cuisine,4.1,Daxi District,33,Kaohsiung,taiwanese
Yong Chuan Beef Noodles,3.9,Zhongli District,39,Kaohsiung,asian
Roots Cafe - Gloria Outlets,3.8,Zhongli District,13,Kaohsiung,american
Roots Cafe - Gloria Outlets,3.8,Zhongli District,13,Kaohsiung,cafe
Shin Bai Wang Hakka Restaurant,4.7,Zhongli District,6,Kaohsiung,chinese
Shin Bai Wang Hakka Restaurant,4.7,Zhongli District,6,Kaohsiung,seafood
Korean Food,4,Yangmei District,8,Kaohsiung,asian
Korean Food,4,Yangmei District,8,Kaohsiung,korean
Shian-Yeou Fondu Automat,4.1,Pingzhen District,47,Kaohsiung,menu
J&D BEEF NOODLES,4.1,Luzhu District,8,Kaohsiung,chinese
J&D BEEF NOODLES,4.1,Luzhu District,8,Kaohsiung,asian
The H.O.P.,4.5,Taoyuan District,62,Kaohsiung,mexican
The H.O.P.,4.5,Taoyuan District,62,Kaohsiung,american
A Han Thai,4.3,Pingzhen District,7,Kaohsiung,thai
Zendon Yaki,4.6,Zhongli District,13,Kaohsiung,steakhouse
Zendon Yaki,4.6,Zhongli District,13,Kaohsiung,asianopen
Zendon Yaki,4.6,Zhongli District,13,Kaohsiung,now
Yi Restaurant Monarch Skyline Hotel,4.2,Luzhu District,12,Kaohsiung,japanese
Guang De Seafood Restaurant (Zhongmei Rd),4.2,Zhongli District,10,Kaohsiung,seafoodopen
Guang De Seafood Restaurant (Zhongmei Rd),4.2,Zhongli District,10,Kaohsiung,now
Zang Shoushi,4.1,Zhongli District,67,Kaohsiung,japanese
McDonald's Airport,3.5,NA,2,Kaohsiung,fast
McDonald's Airport,3.5,NA,2,Kaohsiung,food
Shan Zhen Eatery,4.4,Fuxing District,5,Kaohsiung,asian
Shan Zhen Eatery,4.4,Fuxing District,5,Kaohsiung,taiwanese
Jack's Steak House,5,Zhongli District,4,Kaohsiung,steakhouse
Ranaissance - Longtan Store,4.3,Longtan District,13,Kaohsiung,chinese
Da Shi Men Live Fish Restaurant,4.1,Longtan District,9,Kaohsiung,chinese
Da Shi Men Live Fish Restaurant,4.1,Longtan District,9,Kaohsiung,seafood
Toscanini Italy Restaurant,3.6,Pingzhen District,21,Kaohsiung,italian
Traveler Cafe,3.8,Yangmei District,6,Kaohsiung,italian
Traveler Cafe,3.8,Yangmei District,6,Kaohsiung,chinese
Pretty Garden,4,Longtan District,5,Kaohsiung,cafe
Pretty Garden,4,Longtan District,5,Kaohsiung,northern
Pretty Garden,4,Longtan District,5,Kaohsiung,italian
Xinhong Goose Restaurant,3.3,Xinwu District,3,Kaohsiung,asian
Xinhong Goose Restaurant,3.3,Xinwu District,3,Kaohsiung,taiwanese
Youji Liaoli,3.8,Daxi District,5,Kaohsiung,asian
Youji Liaoli,3.8,Daxi District,5,Kaohsiung,taiwanese
Long Tan Lao Tou Bai Hakka Cuisine,3.6,Longtan District,28,Kaohsiung,fusion
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Kaohsiung,chinese
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Kaohsiung,asianopens
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Kaohsiung,in
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Kaohsiung,8
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Kaohsiung,min
Yi Xiao Lu,5,Taoyuan District,4,Kaohsiung,japanese
Yi Xiao Lu,5,Taoyuan District,4,Kaohsiung,sushi
Gan Noodle,4.3,Daxi District,6,Kaohsiung,asian
Gan Noodle,4.3,Daxi District,6,Kaohsiung,taiwanese
Hanlin Tea House,4.2,Taoyuan District,18,Kaohsiung,fusion
Pleasant Hotels Buffet,3.4,Taoyuan District,37,Kaohsiung,international
Smail,4.4,Daxi District,5,Kaohsiung,pizza
Smail,4.4,Daxi District,5,Kaohsiung,cafe
Cozzi Market,3.3,Zhongli District,3,Kaohsiung,fusion
Thai Town Cuisine- Zhongli Metro Walk Store,4,Zhongli District,104,Kaohsiung,thai
Wu Ming Seafood Dining,5,Dayuan District,1,Kaohsiung,chinese
Wu Ming Seafood Dining,5,Dayuan District,1,Kaohsiung,asianclosed
Wu Ming Seafood Dining,5,Dayuan District,1,Kaohsiung,today
LEBLEDOR - Zhongli Sogo Outlet,3.8,Zhongli District,22,Kaohsiung,american
LEBLEDOR - Zhongli Sogo Outlet,3.8,Zhongli District,22,Kaohsiung,brew
LEBLEDOR - Zhongli Sogo Outlet,3.8,Zhongli District,22,Kaohsiung,pub
Roux Bistro,5,Taoyuan District,1,Kaohsiung,french
Roux Bistro,5,Taoyuan District,1,Kaohsiung,fusionopens
Roux Bistro,5,Taoyuan District,1,Kaohsiung,in
Roux Bistro,5,Taoyuan District,1,Kaohsiung,8
Roux Bistro,5,Taoyuan District,1,Kaohsiung,min
Little Mongolian Spicy Hot Pot - Zhongli,4,Zhongli District,249,Kaohsiung,asian
Little Mongolian Spicy Hot Pot - Zhongli,4,Zhongli District,249,Kaohsiung,taiwanese
KIKI Noodle Bar,4.5,Dayuan District,2,Kaohsiung,open
KIKI Noodle Bar,4.5,Dayuan District,2,Kaohsiung,now
Top-d Seafood Restaurant (Taoyuan),3.9,Taoyuan District,65,Kaohsiung,chinese
Top-d Seafood Restaurant (Taoyuan),3.9,Taoyuan District,65,Kaohsiung,seafoodopen
Top-d Seafood Restaurant (Taoyuan),3.9,Taoyuan District,65,Kaohsiung,nowmenu
Yangmei Shouwu Hakka Seafood,3.8,Yangmei District,6,Kaohsiung,asian
Yangmei Shouwu Hakka Seafood,3.8,Yangmei District,6,Kaohsiung,taiwanese
Hakka Shallot Noodles,3.8,Yangmei District,6,Kaohsiung,asian
Hakka Shallot Noodles,3.8,Yangmei District,6,Kaohsiung,taiwanese
KaiFun Together - Zhongli,4.3,Zhongli District,18,Kaohsiung,open
KaiFun Together - Zhongli,4.3,Zhongli District,18,Kaohsiung,nowmenu
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Kaohsiung,italianopens
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Kaohsiung,in
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Kaohsiung,8
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Kaohsiung,min
Sunrise Golf & Country Club,4.1,Yangmei District,15,Kaohsiung,fusion
Formosa Chang - Taoyuan Erhang,3.8,Dayuan District,16,Kaohsiung,open
Formosa Chang - Taoyuan Erhang,3.8,Dayuan District,16,Kaohsiung,now
Littlehill. Life,4.4,Longtan District,8,Kaohsiung,opens
Littlehill. Life,4.4,Longtan District,8,Kaohsiung,in
Littlehill. Life,4.4,Longtan District,8,Kaohsiung,8
Littlehill. Life,4.4,Longtan District,8,Kaohsiung,min
Shiyuan Huoyu Restaurant,4.7,Longtan District,3,Kaohsiung,chineseopen
Shiyuan Huoyu Restaurant,4.7,Longtan District,3,Kaohsiung,now
Bonew Cafe',4.5,Longtan District,4,Kaohsiung,cafe
Bonew Cafe',4.5,Longtan District,4,Kaohsiung,northern
Bonew Cafe',4.5,Longtan District,4,Kaohsiung,italian
Thai Town Cuisine - Taoyuan Zhongzheng Store,4.3,Taoyuan District,39,Kaohsiung,thai
Yentl Pasta - Linkou,4.5,Guishan District,4,Kaohsiung,italian
Orchard Cafe - Orchard Park,3.9,Dayuan District,112,Kaohsiung,international
Chiuan Jia Fu Hakka Cuisine Restaurant,4.6,Zhongli District,8,Kaohsiung,asian
Chiuan Jia Fu Hakka Cuisine Restaurant,4.6,Zhongli District,8,Kaohsiung,taiwanese
Yulan Huoyu Restaurant,4,Longtan District,2,Kaohsiung,chinese
Yulan Huoyu Restaurant,4,Longtan District,2,Kaohsiung,seafoodopen
Yulan Huoyu Restaurant,4,Longtan District,2,Kaohsiung,now
Lao Di Fang Restaurant,4.5,Longtan District,2,Kaohsiung,asian
Lao Di Fang Restaurant,4.5,Longtan District,2,Kaohsiung,taiwanese
Tina Kitchen,3.8,Bade District,11,Kaohsiung,fusion
Green Herb Cuisine,5,Taoyuan District,2,Kaohsiung,international
Green Herb Cuisine,5,Taoyuan District,2,Kaohsiung,fusionopen
Green Herb Cuisine,5,Taoyuan District,2,Kaohsiung,nowmenu
Little Mongolian Taoyuan,4,Taoyuan District,107,Kaohsiung,chineseopens
Little Mongolian Taoyuan,4,Taoyuan District,107,Kaohsiung,in
Little Mongolian Taoyuan,4,Taoyuan District,107,Kaohsiung,8
Little Mongolian Taoyuan,4,Taoyuan District,107,Kaohsiung,min
Red Barn BBQ Kitchen,4.2,Luzhu District,5,Kaohsiung,mexican
Red Barn BBQ Kitchen,4.2,Luzhu District,5,Kaohsiung,chineseclosed
Red Barn BBQ Kitchen,4.2,Luzhu District,5,Kaohsiung,now
Back Street Office,4.2,Daxi District,5,Kaohsiung,cafe
Frank's Texas Bbq,4.1,Daxi District,10,Kaohsiung,american
Frank's Texas Bbq,4.1,Daxi District,10,Kaohsiung,barbecueopens
Frank's Texas Bbq,4.1,Daxi District,10,Kaohsiung,in
Frank's Texas Bbq,4.1,Daxi District,10,Kaohsiung,8
Frank's Texas Bbq,4.1,Daxi District,10,Kaohsiung,min
Lifestyle Book Store,4.6,Pingzhen District,7,Kaohsiung,cafe
Stanley’s Steakhouse,4,Zhongli District,1,Kaohsiung,steakhouse
Nan Bei He Noodles Diner,4,Yangmei District,7,Kaohsiung,asian
The Black Apartment Coffee and Art Gallery,4.7,Yangmei District,7,Kaohsiung,italian
The Black Apartment Coffee and Art Gallery,4.7,Yangmei District,7,Kaohsiung,american
Dim Sum Master - Ba De/Guang Feng,3.1,Bade District,7,Kaohsiung,asian
A Pi Po Herb Stew Spare Rib,4,Yangmei District,3,Kaohsiung,asian
A Pi Po Herb Stew Spare Rib,4,Yangmei District,3,Kaohsiung,taiwanese
Wulao Zhongzheng,4.2,Taoyuan District,60,Kaohsiung,asian
Wulao Zhongzheng,4.2,Taoyuan District,60,Kaohsiung,taiwanese
Ba Fung Hakka Restaurant,3.5,Yangmei District,13,Kaohsiung,asian
Ba Fung Hakka Restaurant,3.5,Yangmei District,13,Kaohsiung,taiwanese
Yi Fan Di Sukiyaki,4.2,Taoyuan District,23,Kaohsiung,japanese
Monet Coffee-Yong An,4.5,Xinwu District,2,Kaohsiung,cafe
Monet Coffee-Yong An,4.5,Xinwu District,2,Kaohsiung,fast
Monet Coffee-Yong An,4.5,Xinwu District,2,Kaohsiung,food
Wonder Garden,4.6,Pingzhen District,7,Kaohsiung,chinese
Lao Sichuan Spicy Hot Pot,4.1,Taoyuan District,43,Kaohsiung,chinese
Lao Sichuan Spicy Hot Pot,4.1,Taoyuan District,43,Kaohsiung,asian
Momo Paradise Zhongli Dajiang,3.7,Zhongli District,54,Kaohsiung,open
Momo Paradise Zhongli Dajiang,3.7,Zhongli District,54,Kaohsiung,now
Lanting Moon,5,Longtan District,1,Kaohsiung,chinese
Lanting Moon,5,Longtan District,1,Kaohsiung,contemporary
Ming Shi Fu Seafood,4.3,Dayuan District,7,Kaohsiung,seafood
Pizza Rock Taiwan - Taoyuan Branch,4.8,Taoyuan District,6,Kaohsiung,italian
Pizza Rock Taiwan - Taoyuan Branch,4.8,Taoyuan District,6,Kaohsiung,american
Sun Dong Bao Niu Pai   Zhong Li Jian Xing,3.6,Zhongli District,8,Kaohsiung,steakhouse
Sun Dong Bao Niu Pai   Zhong Li Jian Xing,3.6,Zhongli District,8,Kaohsiung,asian
Ate Marita Cold Noodle House,5,Zhongli District,6,Kaohsiung,filipino
Ate Marita Cold Noodle House,5,Zhongli District,6,Kaohsiung,asian
Green Breeze Prairie,3.8,Pingzhen District,12,Kaohsiung,fusion
Yakiyan O-NiKU - Taoyuan Tong Ling,4.6,Taoyuan District,67,Kaohsiung,asian
Grand Hilai Taoyuan Taimou,4.3,Luzhu District,6,Taoyuan,chinese
Grand Hilai Taoyuan Taimou,4.3,Luzhu District,6,Taoyuan,seafood
ShinYeh Japanese Buffet - Zhongmao Shop,4.4,Taoyuan District,907,Taoyuan,japanese
ShinYeh Japanese Buffet - Zhongmao Shop,4.4,Taoyuan District,907,Taoyuan,seafood
Chun Shui Tang (Taoyuan Airport),4.1,Dayuan District,91,Taoyuan,chinese
Chun Shui Tang (Taoyuan Airport),4.1,Dayuan District,91,Taoyuan,asian
Top One Pot ZhongMei,4.4,Zhongli District,297,Taoyuan,chinese
Best01 Tea Garden,4.4,Longtan District,33,Taoyuan,asian
Best01 Tea Garden,4.4,Longtan District,33,Taoyuan,taiwanese
Hotel Kuva Chateau- Tang’s Chinese Restaurant,4.3,Zhongli District,299,Taoyuan,chinese
Hotel Kuva Chateau- Tang’s Chinese Restaurant,4.3,Zhongli District,299,Taoyuan,asian
ikki New Japanese Restaurant (Taoyuan Nanhua),4.4,Taoyuan District,365,Taoyuan,japanese
The Square,3.8,Dayuan District,352,Taoyuan,international
The Square,3.8,Dayuan District,352,Taoyuan,asian
Chiang Fu Yan,4.4,Longtan District,13,Taoyuan,chinese
Chiang Fu Yan,4.4,Longtan District,13,Taoyuan,asian
Our Noodles Garden,4.3,Daxi District,42,Taoyuan,chinese
Our Noodles Garden,4.3,Daxi District,42,Taoyuan,fast
Our Noodles Garden,4.3,Daxi District,42,Taoyuan,food
The Shrimp Daddy - Taoyuan Tonlin Plaza,4.2,Taoyuan District,80,Taoyuan,seafood
Wang Steak (Taoyuan Zhongli Yanping Branch),4.4,NA,217,Taoyuan,steakhouse
Chus Steak,4.4,Zhongli District,34,Taoyuan,french
Chus Steak,4.4,Zhongli District,34,Taoyuan,steakhouse
Da Jiang Wu Hakka Restaurant,4.2,Longtan District,18,Taoyuan,asian
Da Jiang Wu Hakka Restaurant,4.2,Longtan District,18,Taoyuan,taiwanese
Sanhoyan - Taoyuan Gloria Outlet,4,Zhongli District,28,Taoyuan,taiwanese
Wei Fang Chinese Restaurant,4,Dayuan District,88,Taoyuan,chinese
Wei Fang Chinese Restaurant,4,Dayuan District,88,Taoyuan,asian
Hit Western Restaurant - Fame Hall Garden Hotel,4.8,Longtan District,5,Taoyuan,italian
Hit Western Restaurant - Fame Hall Garden Hotel,4.8,Longtan District,5,Taoyuan,american
Eatogether,4.3,Taoyuan District,103,Taoyuan,fusion
Timhowan - Taoyuan Tai Mall Store,4.1,Luzhu District,252,Taoyuan,chinese
Timhowan - Taoyuan Tai Mall Store,4.1,Luzhu District,252,Taoyuan,asian
Homee Kitchen,3.4,Dayuan District,60,Taoyuan,chinese
Homee Kitchen,3.4,Dayuan District,60,Taoyuan,asian
Pine Garden,4.2,Longtan District,12,Taoyuan,chinese
Pine Garden,4.2,Longtan District,12,Taoyuan,contemporary
Great Kuva Thai Food (Hotel Kuva Chateau ),4.4,NA,145,Taoyuan,thai
Yi Nancun Juan Cun Niurou Mian,4,Yangmei District,8,Taoyuan,asian
Yi Nancun Juan Cun Niurou Mian,4,Yangmei District,8,Taoyuan,taiwanese
Eatogether Taoyuan Zhongli Sogo,4.4,Zhongli District,86,Taoyuan,opens
Eatogether Taoyuan Zhongli Sogo,4.4,Zhongli District,86,Taoyuan,in
Eatogether Taoyuan Zhongli Sogo,4.4,Zhongli District,86,Taoyuan,9
Eatogether Taoyuan Zhongli Sogo,4.4,Zhongli District,86,Taoyuan,min
Gudi Kitchen,4.8,Taoyuan District,6,Taoyuan,steakhouse
Gudi Kitchen,4.8,Taoyuan District,6,Taoyuan,international
Xin Mei Long Qu Restaurant,4.8,Xinwu District,4,Taoyuan,asian
Xin Mei Long Qu Restaurant,4.8,Xinwu District,4,Taoyuan,taiwanese
Da Tang Mei Goose Diner,4.2,Longtan District,24,Taoyuan,asian
Da Tang Mei Goose Diner,4.2,Longtan District,24,Taoyuan,taiwanese
Rong Shu Xia Lao a Bo Fresh Braised Bean Curd,4.2,Daxi District,38,Taoyuan,asian
Rong Shu Xia Lao a Bo Fresh Braised Bean Curd,4.2,Daxi District,38,Taoyuan,taiwanese
Big Pier - Flagship Store,4.4,Zhongli District,7,Taoyuan,american
Pizza Rock Nankan,4.8,Luzhu District,54,Taoyuan,italian
Pizza Rock Nankan,4.8,Luzhu District,54,Taoyuan,american
Yangmei Hakka Restaurant,4.1,Yangmei District,18,Taoyuan,asian
Yangmei Hakka Restaurant,4.1,Yangmei District,18,Taoyuan,taiwanese
Lake House,5,Yangmei District,2,Taoyuan,open
Lake House,5,Yangmei District,2,Taoyuan,now
Laojia Restaurant,4.2,Fuxing District,5,Taoyuan,chinese
Tina Kitchen,4,Fuxing District,6,Taoyuan,fusion
Vege Creek,4.8,NA,4,Taoyuan,asian
Vege Creek,4.8,NA,4,Taoyuan,taiwaneseopen
Vege Creek,4.8,NA,4,Taoyuan,now
Wang Steak (Taoyuan Tongde Branch),4.4,Taoyuan District,267,Taoyuan,american
Wang Steak (Taoyuan Tongde Branch),4.4,Taoyuan District,267,Taoyuan,steakhouse
Sunlight Books,5,Yangmei District,2,Taoyuan,italianopen
Sunlight Books,5,Yangmei District,2,Taoyuan,now
NINI Garden Italian Restaurant,4.4,Luzhu District,41,Taoyuan,italian
NINI Garden Italian Restaurant,4.4,Luzhu District,41,Taoyuan,steakhouse
Baigui Nanyangren Wenjingguan Restaurant,4.5,Pingzhen District,6,Taoyuan,asian
Baigui Nanyangren Wenjingguan Restaurant,4.5,Pingzhen District,6,Taoyuan,taiwaneseopen
Baigui Nanyangren Wenjingguan Restaurant,4.5,Pingzhen District,6,Taoyuan,now
Green Hills Coffee,5,Yangmei District,2,Taoyuan,italian
Green Hills Coffee,5,Yangmei District,2,Taoyuan,cafe
DAVID DINER Tex-Mex Food-Zhongli Zhongyuan Restaurant,4.5,Zhongli District,10,Taoyuan,mexican
DAVID DINER Tex-Mex Food-Zhongli Zhongyuan Restaurant,4.5,Zhongli District,10,Taoyuan,american
Mushi Shabu-Shabu,4.8,Bade District,6,Taoyuan,chinese
Mushi Shabu-Shabu,4.8,Bade District,6,Taoyuan,asian
Chamonix Teppanyaki (Pingzhen Yanping Branch),4.4,Pingzhen District,305,Taoyuan,opens
Chamonix Teppanyaki (Pingzhen Yanping Branch),4.4,Pingzhen District,305,Taoyuan,in
Chamonix Teppanyaki (Pingzhen Yanping Branch),4.4,Pingzhen District,305,Taoyuan,8
Chamonix Teppanyaki (Pingzhen Yanping Branch),4.4,Pingzhen District,305,Taoyuan,minmenu
Black Beard Beefsteak - Longtan,4.5,Longtan District,2,Taoyuan,steakhouse
Shanghaochi Erouting- Bade,4.5,Bade District,2,Taoyuan,deli
The Olive Tree Experience,3.8,Longtan District,5,Taoyuan,chinese
The Olive Tree Experience,3.8,Longtan District,5,Taoyuan,asian
Wacheng Thai Town Cuisin Taoyuan Sanyue,4.3,Taoyuan District,93,Taoyuan,thai
Parents Restaurant - Fame Hall Garden Hotel,4.2,Longtan District,6,Taoyuan,chinese
Parents Restaurant - Fame Hall Garden Hotel,4.2,Longtan District,6,Taoyuan,seafoodopen
Parents Restaurant - Fame Hall Garden Hotel,4.2,Longtan District,6,Taoyuan,nowmenu
Muhezi Yaokao Pizza,4.5,Longtan District,6,Taoyuan,pizza
Muhezi Yaokao Pizza,4.5,Longtan District,6,Taoyuan,cafe
Nanfei Meishi House,4.3,Xinwu District,3,Taoyuan,african
HoneyWood Cafe,4.5,Pingzhen District,15,Taoyuan,italian
HoneyWood Cafe,4.5,Pingzhen District,15,Taoyuan,american
Ichi Tora Ramen,4.2,Yangmei District,5,Taoyuan,japanese
A15 Taiwan Food,4.4,Dayuan District,7,Taoyuan,chinese
A15 Taiwan Food,4.4,Dayuan District,7,Taoyuan,american
Buna Cafe,4.1,Taoyuan District,44,Taoyuan,italian
Li Xuan,3.7,Daxi District,15,Taoyuan,chinese
Li Xuan,3.7,Daxi District,15,Taoyuan,asian
Hai Yan Re Kuai Chao Canting,5,Xinwu District,1,Taoyuan,chinese
Second Floor Taoyuan Huatai Store,4,Zhongli District,1,Taoyuan,fusionopen
Second Floor Taoyuan Huatai Store,4,Zhongli District,1,Taoyuan,now
Kudian Coffee,4.7,Fuxing District,6,Taoyuan,cafemenu
Kanpai Classic - Zhong Mao Branch,4.3,Taoyuan District,12,Taoyuan,japanese
Kanpai Classic - Zhong Mao Branch,4.3,Taoyuan District,12,Taoyuan,bar
Bite 2 Eat Pizza - Taoyuan,4.7,Bade District,3,Taoyuan,opens
Bite 2 Eat Pizza - Taoyuan,4.7,Bade District,3,Taoyuan,in
Bite 2 Eat Pizza - Taoyuan,4.7,Bade District,3,Taoyuan,8
Bite 2 Eat Pizza - Taoyuan,4.7,Bade District,3,Taoyuan,min
Wanshitou Restaurant,4.1,Luzhu District,10,Taoyuan,cafe
Wanshitou Restaurant,4.1,Luzhu District,10,Taoyuan,asian
Yang Shin Vegetarian Restaurant - Fame Hall Garden Hotel,4.8,Longtan District,5,Taoyuan,chinese
Yang Shin Vegetarian Restaurant - Fame Hall Garden Hotel,4.8,Longtan District,5,Taoyuan,asian
Haidilao - Taoyuan Tong Ling,4.6,Taoyuan District,17,Taoyuan,open
Haidilao - Taoyuan Tong Ling,4.6,Taoyuan District,17,Taoyuan,now
Chuwei Port Chengfubo Seafood,4.3,Dayuan District,13,Taoyuan,seafood
Gan Zhi Fei Nong,4.2,Longtan District,6,Taoyuan,opens
Gan Zhi Fei Nong,4.2,Longtan District,6,Taoyuan,in
Gan Zhi Fei Nong,4.2,Longtan District,6,Taoyuan,38
Gan Zhi Fei Nong,4.2,Longtan District,6,Taoyuan,min
Mr. Onion Steak Restaurant,3.7,Luzhu District,26,Taoyuan,steakhouse
Thai Town Cuisine - Zhongli Sogo Store,4.2,Zhongli District,181,Taoyuan,thai
YI HUI XUAN,3.7,Zhongli District,7,Taoyuan,chinese
Gloria Outlets,4,NA,10,Taoyuan,asian
Gloria Outlets,4,NA,10,Taoyuan,taiwanese
Yamaokuya Yakiniku - Nankan Branch,4.5,Luzhu District,6,Taoyuan,japanese
Yamaokuya Yakiniku - Nankan Branch,4.5,Luzhu District,6,Taoyuan,barbecue
Usual Place Hakka Cuisine,4.1,Daxi District,33,Taoyuan,asian
Usual Place Hakka Cuisine,4.1,Daxi District,33,Taoyuan,taiwanese
Yong Chuan Beef Noodles,3.9,Zhongli District,39,Taoyuan,asian
Roots Cafe - Gloria Outlets,3.8,Zhongli District,13,Taoyuan,american
Roots Cafe - Gloria Outlets,3.8,Zhongli District,13,Taoyuan,cafe
Shin Bai Wang Hakka Restaurant,4.7,Zhongli District,6,Taoyuan,chinese
Shin Bai Wang Hakka Restaurant,4.7,Zhongli District,6,Taoyuan,seafood
Korean Food,4,Yangmei District,8,Taoyuan,asian
Korean Food,4,Yangmei District,8,Taoyuan,korean
Shian-Yeou Fondu Automat,4.1,Pingzhen District,47,Taoyuan,menu
J&D BEEF NOODLES,4.1,Luzhu District,8,Taoyuan,chinese
J&D BEEF NOODLES,4.1,Luzhu District,8,Taoyuan,asian
The H.O.P.,4.5,Taoyuan District,62,Taoyuan,mexican
The H.O.P.,4.5,Taoyuan District,62,Taoyuan,american
A Han Thai,4.3,Pingzhen District,7,Taoyuan,thai
Zendon Yaki,4.6,Zhongli District,13,Taoyuan,steakhouse
Zendon Yaki,4.6,Zhongli District,13,Taoyuan,asianopen
Zendon Yaki,4.6,Zhongli District,13,Taoyuan,now
Yi Restaurant Monarch Skyline Hotel,4.2,Luzhu District,12,Taoyuan,japanese
Guang De Seafood Restaurant (Zhongmei Rd),4.2,Zhongli District,10,Taoyuan,seafoodopen
Guang De Seafood Restaurant (Zhongmei Rd),4.2,Zhongli District,10,Taoyuan,now
Zang Shoushi,4.1,Zhongli District,67,Taoyuan,japanese
McDonald's Airport,3.5,NA,2,Taoyuan,fast
McDonald's Airport,3.5,NA,2,Taoyuan,food
Shan Zhen Eatery,4.4,Fuxing District,5,Taoyuan,asian
Shan Zhen Eatery,4.4,Fuxing District,5,Taoyuan,taiwanese
Jack's Steak House,5,Zhongli District,4,Taoyuan,steakhouse
Ranaissance - Longtan Store,4.3,Longtan District,13,Taoyuan,chinese
Da Shi Men Live Fish Restaurant,4.1,Longtan District,9,Taoyuan,chinese
Da Shi Men Live Fish Restaurant,4.1,Longtan District,9,Taoyuan,seafood
Toscanini Italy Restaurant,3.6,Pingzhen District,21,Taoyuan,italian
Traveler Cafe,3.8,Yangmei District,6,Taoyuan,italian
Traveler Cafe,3.8,Yangmei District,6,Taoyuan,chinese
Pretty Garden,4,Longtan District,5,Taoyuan,cafe
Pretty Garden,4,Longtan District,5,Taoyuan,northern
Pretty Garden,4,Longtan District,5,Taoyuan,italian
Xinhong Goose Restaurant,3.3,Xinwu District,3,Taoyuan,asian
Xinhong Goose Restaurant,3.3,Xinwu District,3,Taoyuan,taiwanese
Youji Liaoli,3.8,Daxi District,5,Taoyuan,asian
Youji Liaoli,3.8,Daxi District,5,Taoyuan,taiwanese
Long Tan Lao Tou Bai Hakka Cuisine,3.6,Longtan District,28,Taoyuan,fusion
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Taoyuan,chinese
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Taoyuan,asianopens
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Taoyuan,in
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Taoyuan,8
Lao You Tiao Jia Chang Cai (Linkou),4.5,Guishan District,2,Taoyuan,min
Yi Xiao Lu,5,Taoyuan District,4,Taoyuan,japanese
Yi Xiao Lu,5,Taoyuan District,4,Taoyuan,sushi
Gan Noodle,4.3,Daxi District,6,Taoyuan,asian
Gan Noodle,4.3,Daxi District,6,Taoyuan,taiwanese
Hanlin Tea House,4.2,Taoyuan District,18,Taoyuan,fusion
Pleasant Hotels Buffet,3.4,Taoyuan District,37,Taoyuan,international
Smail,4.4,Daxi District,5,Taoyuan,pizza
Smail,4.4,Daxi District,5,Taoyuan,cafe
Cozzi Market,3.3,Zhongli District,3,Taoyuan,fusion
Thai Town Cuisine- Zhongli Metro Walk Store,4,Zhongli District,104,Taoyuan,thai
Wu Ming Seafood Dining,5,Dayuan District,1,Taoyuan,chinese
Wu Ming Seafood Dining,5,Dayuan District,1,Taoyuan,asianclosed
Wu Ming Seafood Dining,5,Dayuan District,1,Taoyuan,today
LEBLEDOR - Zhongli Sogo Outlet,3.8,Zhongli District,22,Taoyuan,american
LEBLEDOR - Zhongli Sogo Outlet,3.8,Zhongli District,22,Taoyuan,brew
LEBLEDOR - Zhongli Sogo Outlet,3.8,Zhongli District,22,Taoyuan,pub
Roux Bistro,5,Taoyuan District,1,Taoyuan,french
Roux Bistro,5,Taoyuan District,1,Taoyuan,fusionopens
Roux Bistro,5,Taoyuan District,1,Taoyuan,in
Roux Bistro,5,Taoyuan District,1,Taoyuan,8
Roux Bistro,5,Taoyuan District,1,Taoyuan,min
Little Mongolian Spicy Hot Pot - Zhongli,4,Zhongli District,249,Taoyuan,asian
Little Mongolian Spicy Hot Pot - Zhongli,4,Zhongli District,249,Taoyuan,taiwanese
KIKI Noodle Bar,4.5,Dayuan District,2,Taoyuan,open
KIKI Noodle Bar,4.5,Dayuan District,2,Taoyuan,now
